Epoch: 001, Loss: 0.7154, AUC: 0.9126, AP: 0.8867
Epoch: 002, Loss: 0.2732, AUC: 0.9357, AP: 0.9152
Epoch: 003, Loss: 0.2293, AUC: 0.9465, AP: 0.9275
Epoch: 004, Loss: 0.2131, AUC: 0.9480, AP: 0.9298
Epoch: 005, Loss: 0.2023, AUC: 0.9523, AP: 0.9341
Epoch: 006, Loss: 0.1932, AUC: 0.9540, AP: 0.9372
Epoch: 007, Loss: 0.1844, AUC: 0.9527, AP: 0.9362
Epoch: 008, Loss: 0.1780, AUC: 0.9563, AP: 0.9401
Epoch: 009, Loss: 0.1706, AUC: 0.9578, AP: 0.9436
Epoch: 010, Loss: 0.1659, AUC: 0.9581, AP: 0.9419
Epoch: 011, Loss: 0.1624, AUC: 0.9606, AP: 0.9462
Epoch: 012, Loss: 0.1600, AUC: 0.9600, AP: 0.9445
Epoch: 013, Loss: 0.1557, AUC: 0.9619, AP: 0.9481
Epoch: 014, Loss: 0.1543, AUC: 0.9630, AP: 0.9486
Epoch: 015, Loss: 0.1502, AUC: 0.9616, AP: 0.9480
Epoch: 016, Loss: 0.1474, AUC: 0.9615, AP: 0.9465
Epoch: 017, Loss: 0.1454, AUC: 0.9625, AP: 0.9479
Epoch: 018, Loss: 0.1435, AUC: 0.9642, AP: 0.9508
Epoch: 019, Loss: 0.1402, AUC: 0.9638, AP: 0.9501
Epoch: 020, Loss: 0.1348, AUC: 0.9650, AP: 0.9513
Epoch: 021, Loss: 0.1348, AUC: 0.9636, AP: 0.9509
Epoch: 022, Loss: 0.1333, AUC: 0.9647, AP: 0.9517
Epoch: 023, Loss: 0.1314, AUC: 0.9654, AP: 0.9524
Epoch: 024, Loss: 0.1298, AUC: 0.9668, AP: 0.9533
Epoch: 025, Loss: 0.1279, AUC: 0.9677, AP: 0.9551
