Epoch: 001, Loss: 1.1668, AUC: 0.9204, AP: 0.8921
Epoch: 002, Loss: 0.6574, AUC: 0.9482, AP: 0.9292
Epoch: 003, Loss: 0.6166, AUC: 0.9523, AP: 0.9329
Epoch: 004, Loss: 0.6015, AUC: 0.9532, AP: 0.9345
Epoch: 005, Loss: 0.5892, AUC: 0.9621, AP: 0.9459
Epoch: 006, Loss: 0.5806, AUC: 0.9654, AP: 0.9508
Epoch: 007, Loss: 0.5753, AUC: 0.9667, AP: 0.9530
Epoch: 008, Loss: 0.5700, AUC: 0.9695, AP: 0.9569
Epoch: 009, Loss: 0.5652, AUC: 0.9702, AP: 0.9578
Epoch: 010, Loss: 0.5548, AUC: 0.9720, AP: 0.9595
Epoch: 011, Loss: 0.5489, AUC: 0.9732, AP: 0.9607
Epoch: 012, Loss: 0.5453, AUC: 0.9726, AP: 0.9603
Epoch: 013, Loss: 0.5433, AUC: 0.9711, AP: 0.9583
Epoch: 014, Loss: 0.5398, AUC: 0.9743, AP: 0.9621
Epoch: 015, Loss: 0.5395, AUC: 0.9765, AP: 0.9659
Epoch: 016, Loss: 0.5349, AUC: 0.9729, AP: 0.9604
Epoch: 017, Loss: 0.5348, AUC: 0.9750, AP: 0.9628
Epoch: 018, Loss: 0.5340, AUC: 0.9755, AP: 0.9640
Epoch: 019, Loss: 0.5312, AUC: 0.9744, AP: 0.9622
Epoch: 020, Loss: 0.5302, AUC: 0.9767, AP: 0.9668
Epoch: 021, Loss: 0.5284, AUC: 0.9753, AP: 0.9624
Epoch: 022, Loss: 0.5285, AUC: 0.9758, AP: 0.9633
Epoch: 023, Loss: 0.5272, AUC: 0.9774, AP: 0.9659
Epoch: 024, Loss: 0.5233, AUC: 0.9787, AP: 0.9684
Epoch: 025, Loss: 0.5240, AUC: 0.9779, AP: 0.9667
