Epoch: 001, Loss: 0.7073, AUC: 0.8663, AP: 0.8399
Epoch: 002, Loss: 0.3151, AUC: 0.9345, AP: 0.9108
Epoch: 003, Loss: 0.2252, AUC: 0.9475, AP: 0.9238
Epoch: 004, Loss: 0.1838, AUC: 0.9606, AP: 0.9438
Epoch: 005, Loss: 0.1617, AUC: 0.9683, AP: 0.9541
Epoch: 006, Loss: 0.1436, AUC: 0.9682, AP: 0.9509
Epoch: 007, Loss: 0.1329, AUC: 0.9700, AP: 0.9571
Epoch: 008, Loss: 0.1275, AUC: 0.9726, AP: 0.9603
Epoch: 009, Loss: 0.1195, AUC: 0.9734, AP: 0.9617
Epoch: 010, Loss: 0.1152, AUC: 0.9753, AP: 0.9650
Epoch: 011, Loss: 0.1122, AUC: 0.9747, AP: 0.9634
Epoch: 012, Loss: 0.1070, AUC: 0.9782, AP: 0.9687
Epoch: 013, Loss: 0.1013, AUC: 0.9775, AP: 0.9685
Epoch: 014, Loss: 0.0970, AUC: 0.9784, AP: 0.9693
Epoch: 015, Loss: 0.0948, AUC: 0.9799, AP: 0.9712
Epoch: 016, Loss: 0.0921, AUC: 0.9785, AP: 0.9687
Epoch: 017, Loss: 0.0898, AUC: 0.9802, AP: 0.9713
Epoch: 018, Loss: 0.0876, AUC: 0.9793, AP: 0.9695
Epoch: 019, Loss: 0.0891, AUC: 0.9794, AP: 0.9701
Epoch: 020, Loss: 0.0837, AUC: 0.9811, AP: 0.9724
Epoch: 021, Loss: 0.0834, AUC: 0.9810, AP: 0.9721
Epoch: 022, Loss: 0.0788, AUC: 0.9805, AP: 0.9703
Epoch: 023, Loss: 0.0747, AUC: 0.9819, AP: 0.9737
Epoch: 024, Loss: 0.0749, AUC: 0.9813, AP: 0.9711
Epoch: 025, Loss: 0.0728, AUC: 0.9806, AP: 0.9711
