Epoch: 001, Loss: 0.6541, AUC: 0.9298, AP: 0.9092
Epoch: 002, Loss: 0.2389, AUC: 0.9546, AP: 0.9392
Epoch: 003, Loss: 0.1974, AUC: 0.9552, AP: 0.9376
Epoch: 004, Loss: 0.1798, AUC: 0.9594, AP: 0.9418
Epoch: 005, Loss: 0.1712, AUC: 0.9640, AP: 0.9504
Epoch: 006, Loss: 0.1581, AUC: 0.9652, AP: 0.9513
Epoch: 007, Loss: 0.1518, AUC: 0.9679, AP: 0.9554
Epoch: 008, Loss: 0.1458, AUC: 0.9696, AP: 0.9579
Epoch: 009, Loss: 0.1374, AUC: 0.9708, AP: 0.9597
Epoch: 010, Loss: 0.1339, AUC: 0.9734, AP: 0.9637
Epoch: 011, Loss: 0.1253, AUC: 0.9747, AP: 0.9647
Epoch: 012, Loss: 0.1244, AUC: 0.9762, AP: 0.9669
Epoch: 013, Loss: 0.1198, AUC: 0.9763, AP: 0.9667
Epoch: 014, Loss: 0.1186, AUC: 0.9767, AP: 0.9674
Epoch: 015, Loss: 0.1163, AUC: 0.9765, AP: 0.9672
Epoch: 016, Loss: 0.1152, AUC: 0.9767, AP: 0.9676
Epoch: 017, Loss: 0.1132, AUC: 0.9764, AP: 0.9663
Epoch: 018, Loss: 0.1117, AUC: 0.9782, AP: 0.9692
Epoch: 019, Loss: 0.1089, AUC: 0.9778, AP: 0.9687
Epoch: 020, Loss: 0.1094, AUC: 0.9777, AP: 0.9688
Epoch: 021, Loss: 0.1095, AUC: 0.9767, AP: 0.9676
Epoch: 022, Loss: 0.1079, AUC: 0.9774, AP: 0.9685
Epoch: 023, Loss: 0.1070, AUC: 0.9792, AP: 0.9710
Epoch: 024, Loss: 0.1064, AUC: 0.9792, AP: 0.9700
Epoch: 025, Loss: 0.1031, AUC: 0.9779, AP: 0.9673
