Epoch: 001, Loss: 1.6438, AUC: 0.9357, AP: 0.9204
Epoch: 002, Loss: 0.9712, AUC: 0.9518, AP: 0.9390
Epoch: 003, Loss: 0.9449, AUC: 0.9606, AP: 0.9503
Epoch: 004, Loss: 0.9310, AUC: 0.9659, AP: 0.9566
Epoch: 005, Loss: 0.9247, AUC: 0.9680, AP: 0.9589
Epoch: 006, Loss: 0.9206, AUC: 0.9680, AP: 0.9586
Epoch: 007, Loss: 0.9181, AUC: 0.9695, AP: 0.9606
Epoch: 008, Loss: 0.9146, AUC: 0.9704, AP: 0.9609
Epoch: 009, Loss: 0.9122, AUC: 0.9708, AP: 0.9621
Epoch: 010, Loss: 0.9096, AUC: 0.9703, AP: 0.9610
Epoch: 011, Loss: 0.9076, AUC: 0.9708, AP: 0.9615
Epoch: 012, Loss: 0.9056, AUC: 0.9721, AP: 0.9633
Epoch: 013, Loss: 0.9048, AUC: 0.9716, AP: 0.9630
Epoch: 014, Loss: 0.9031, AUC: 0.9723, AP: 0.9636
Epoch: 015, Loss: 0.9005, AUC: 0.9720, AP: 0.9631
Epoch: 016, Loss: 0.8995, AUC: 0.9736, AP: 0.9658
Epoch: 017, Loss: 0.8971, AUC: 0.9730, AP: 0.9649
Epoch: 018, Loss: 0.8950, AUC: 0.9737, AP: 0.9653
Epoch: 019, Loss: 0.8933, AUC: 0.9749, AP: 0.9672
Epoch: 020, Loss: 0.8916, AUC: 0.9749, AP: 0.9669
Epoch: 021, Loss: 0.8901, AUC: 0.9755, AP: 0.9680
Epoch: 022, Loss: 0.8886, AUC: 0.9755, AP: 0.9681
Epoch: 023, Loss: 0.8877, AUC: 0.9754, AP: 0.9679
Epoch: 024, Loss: 0.8872, AUC: 0.9753, AP: 0.9673
Epoch: 025, Loss: 0.8868, AUC: 0.9750, AP: 0.9675
