Epoch: 001, Loss: 1.2668, AUC: 0.9006, AP: 0.8749
Epoch: 002, Loss: 0.7028, AUC: 0.9332, AP: 0.9128
Epoch: 003, Loss: 0.6633, AUC: 0.9402, AP: 0.9233
Epoch: 004, Loss: 0.6497, AUC: 0.9444, AP: 0.9281
Epoch: 005, Loss: 0.6390, AUC: 0.9507, AP: 0.9355
Epoch: 006, Loss: 0.6254, AUC: 0.9531, AP: 0.9373
Epoch: 007, Loss: 0.6128, AUC: 0.9557, AP: 0.9410
Epoch: 008, Loss: 0.6034, AUC: 0.9595, AP: 0.9459
Epoch: 009, Loss: 0.5963, AUC: 0.9595, AP: 0.9458
Epoch: 010, Loss: 0.5890, AUC: 0.9622, AP: 0.9482
Epoch: 011, Loss: 0.5859, AUC: 0.9632, AP: 0.9491
Epoch: 012, Loss: 0.5809, AUC: 0.9636, AP: 0.9504
Epoch: 013, Loss: 0.5797, AUC: 0.9640, AP: 0.9507
Epoch: 014, Loss: 0.5736, AUC: 0.9651, AP: 0.9516
Epoch: 015, Loss: 0.5729, AUC: 0.9638, AP: 0.9502
Epoch: 016, Loss: 0.5722, AUC: 0.9656, AP: 0.9526
Epoch: 017, Loss: 0.5708, AUC: 0.9660, AP: 0.9528
Epoch: 018, Loss: 0.5686, AUC: 0.9668, AP: 0.9543
Epoch: 019, Loss: 0.5673, AUC: 0.9653, AP: 0.9529
Epoch: 020, Loss: 0.5642, AUC: 0.9669, AP: 0.9543
Epoch: 021, Loss: 0.5652, AUC: 0.9661, AP: 0.9530
Epoch: 022, Loss: 0.5621, AUC: 0.9680, AP: 0.9551
Epoch: 023, Loss: 0.5617, AUC: 0.9667, AP: 0.9533
Epoch: 024, Loss: 0.5617, AUC: 0.9689, AP: 0.9567
Epoch: 025, Loss: 0.5577, AUC: 0.9686, AP: 0.9565
