Epoch: 001, Loss: 1.0267, AUC: 0.8881, AP: 0.8591
Epoch: 002, Loss: 0.6923, AUC: 0.9453, AP: 0.9280
Epoch: 003, Loss: 0.6149, AUC: 0.9605, AP: 0.9455
Epoch: 004, Loss: 0.5910, AUC: 0.9658, AP: 0.9523
Epoch: 005, Loss: 0.5795, AUC: 0.9673, AP: 0.9539
Epoch: 006, Loss: 0.5679, AUC: 0.9720, AP: 0.9604
Epoch: 007, Loss: 0.5567, AUC: 0.9741, AP: 0.9626
Epoch: 008, Loss: 0.5519, AUC: 0.9748, AP: 0.9628
Epoch: 009, Loss: 0.5467, AUC: 0.9765, AP: 0.9653
Epoch: 010, Loss: 0.5413, AUC: 0.9757, AP: 0.9644
Epoch: 011, Loss: 0.5414, AUC: 0.9758, AP: 0.9633
Epoch: 012, Loss: 0.5381, AUC: 0.9774, AP: 0.9669
Epoch: 013, Loss: 0.5352, AUC: 0.9773, AP: 0.9658
Epoch: 014, Loss: 0.5337, AUC: 0.9762, AP: 0.9646
Epoch: 015, Loss: 0.5310, AUC: 0.9759, AP: 0.9632
Epoch: 016, Loss: 0.5274, AUC: 0.9807, AP: 0.9711
Epoch: 017, Loss: 0.5258, AUC: 0.9796, AP: 0.9693
Epoch: 018, Loss: 0.5238, AUC: 0.9800, AP: 0.9706
Epoch: 019, Loss: 0.5218, AUC: 0.9798, AP: 0.9696
Epoch: 020, Loss: 0.5183, AUC: 0.9791, AP: 0.9677
Epoch: 021, Loss: 0.5166, AUC: 0.9803, AP: 0.9702
Epoch: 022, Loss: 0.5176, AUC: 0.9800, AP: 0.9681
Epoch: 023, Loss: 0.5143, AUC: 0.9802, AP: 0.9703
Epoch: 024, Loss: 0.5156, AUC: 0.9807, AP: 0.9707
Epoch: 025, Loss: 0.5118, AUC: 0.9806, AP: 0.9695
