Epoch: 001, Loss: 1.2691, AUC: 0.8811, AP: 0.8478
Epoch: 002, Loss: 0.7465, AUC: 0.9046, AP: 0.8780
Epoch: 003, Loss: 0.7196, AUC: 0.9114, AP: 0.8863
Epoch: 004, Loss: 0.7006, AUC: 0.9159, AP: 0.8911
Epoch: 005, Loss: 0.6904, AUC: 0.9185, AP: 0.8943
Epoch: 006, Loss: 0.6830, AUC: 0.9185, AP: 0.8945
Epoch: 007, Loss: 0.6792, AUC: 0.9244, AP: 0.9019
Epoch: 008, Loss: 0.6754, AUC: 0.9246, AP: 0.9006
Epoch: 009, Loss: 0.6742, AUC: 0.9239, AP: 0.9005
Epoch: 010, Loss: 0.6737, AUC: 0.9242, AP: 0.9015
Epoch: 011, Loss: 0.6706, AUC: 0.9243, AP: 0.8997
Epoch: 012, Loss: 0.6682, AUC: 0.9253, AP: 0.9020
Epoch: 013, Loss: 0.6679, AUC: 0.9255, AP: 0.9025
Epoch: 014, Loss: 0.6656, AUC: 0.9264, AP: 0.9040
Epoch: 015, Loss: 0.6657, AUC: 0.9266, AP: 0.9048
Epoch: 016, Loss: 0.6647, AUC: 0.9259, AP: 0.9044
Epoch: 017, Loss: 0.6638, AUC: 0.9268, AP: 0.9055
Epoch: 018, Loss: 0.6624, AUC: 0.9258, AP: 0.9035
Epoch: 019, Loss: 0.6611, AUC: 0.9286, AP: 0.9059
Epoch: 020, Loss: 0.6595, AUC: 0.9270, AP: 0.9054
Epoch: 021, Loss: 0.6596, AUC: 0.9284, AP: 0.9060
Epoch: 022, Loss: 0.6594, AUC: 0.9297, AP: 0.9082
Epoch: 023, Loss: 0.6565, AUC: 0.9302, AP: 0.9099
Epoch: 024, Loss: 0.6579, AUC: 0.9278, AP: 0.9048
Epoch: 025, Loss: 0.6572, AUC: 0.9296, AP: 0.9085
