Epoch: 001, Loss: 1.6691, AUC: 0.8744, AP: 0.8442
Epoch: 002, Loss: 1.1277, AUC: 0.8974, AP: 0.8714
Epoch: 003, Loss: 1.1135, AUC: 0.9030, AP: 0.8759
Epoch: 004, Loss: 1.1063, AUC: 0.9045, AP: 0.8776
Epoch: 005, Loss: 1.1042, AUC: 0.9097, AP: 0.8832
Epoch: 006, Loss: 1.0986, AUC: 0.9078, AP: 0.8812
Epoch: 007, Loss: 1.0954, AUC: 0.9120, AP: 0.8874
Epoch: 008, Loss: 1.0911, AUC: 0.9112, AP: 0.8868
Epoch: 009, Loss: 1.0858, AUC: 0.9138, AP: 0.8902
Epoch: 010, Loss: 1.0818, AUC: 0.9170, AP: 0.8924
Epoch: 011, Loss: 1.0832, AUC: 0.9166, AP: 0.8922
Epoch: 012, Loss: 1.0784, AUC: 0.9208, AP: 0.8969
Epoch: 013, Loss: 1.0769, AUC: 0.9177, AP: 0.8933
Epoch: 014, Loss: 1.0775, AUC: 0.9209, AP: 0.8973
Epoch: 015, Loss: 1.0746, AUC: 0.9203, AP: 0.8951
Epoch: 016, Loss: 1.0759, AUC: 0.9199, AP: 0.8960
Epoch: 017, Loss: 1.0724, AUC: 0.9220, AP: 0.8966
Epoch: 018, Loss: 1.0723, AUC: 0.9219, AP: 0.8998
Epoch: 019, Loss: 1.0713, AUC: 0.9231, AP: 0.8998
Epoch: 020, Loss: 1.0731, AUC: 0.9192, AP: 0.8958
Epoch: 021, Loss: 1.0715, AUC: 0.9220, AP: 0.8986
Epoch: 022, Loss: 1.0726, AUC: 0.9225, AP: 0.8997
Epoch: 023, Loss: 1.0702, AUC: 0.9213, AP: 0.8979
Epoch: 024, Loss: 1.0678, AUC: 0.9233, AP: 0.8995
Epoch: 025, Loss: 1.0690, AUC: 0.9230, AP: 0.9004
