Epoch: 001, Loss: 4.0883, AUC: 0.7849, AP: 0.7621
Epoch: 002, Loss: 2.9506, AUC: 0.7884, AP: 0.7496
Epoch: 003, Loss: 2.8794, AUC: 0.8039, AP: 0.7762
Epoch: 004, Loss: 2.8477, AUC: 0.8108, AP: 0.7742
Epoch: 005, Loss: 2.8344, AUC: 0.8106, AP: 0.7807
Epoch: 006, Loss: 2.8275, AUC: 0.8173, AP: 0.7819
Epoch: 007, Loss: 2.8122, AUC: 0.8217, AP: 0.7830
Epoch: 008, Loss: 2.8048, AUC: 0.8233, AP: 0.7893
Epoch: 009, Loss: 2.7894, AUC: 0.8246, AP: 0.7925
Epoch: 010, Loss: 2.7916, AUC: 0.8249, AP: 0.7903
Epoch: 011, Loss: 2.7837, AUC: 0.8265, AP: 0.7939
Epoch: 012, Loss: 2.7812, AUC: 0.8239, AP: 0.7875
Epoch: 013, Loss: 2.7821, AUC: 0.8293, AP: 0.7978
Epoch: 014, Loss: 2.7760, AUC: 0.8328, AP: 0.7998
Epoch: 015, Loss: 2.7714, AUC: 0.8323, AP: 0.7991
Epoch: 016, Loss: 2.7797, AUC: 0.8293, AP: 0.7992
Epoch: 017, Loss: 2.7708, AUC: 0.8274, AP: 0.7867
Epoch: 018, Loss: 2.7667, AUC: 0.8306, AP: 0.7966
Epoch: 019, Loss: 2.7637, AUC: 0.8359, AP: 0.8043
Epoch: 020, Loss: 2.7619, AUC: 0.8336, AP: 0.7984
Epoch: 021, Loss: 2.7564, AUC: 0.8344, AP: 0.8134
Epoch: 022, Loss: 2.7499, AUC: 0.8360, AP: 0.7998
Epoch: 023, Loss: 2.7547, AUC: 0.8350, AP: 0.8047
Epoch: 024, Loss: 2.7530, AUC: 0.8359, AP: 0.8065
Epoch: 025, Loss: 2.7480, AUC: 0.8421, AP: 0.8046
