Epoch: 001, Loss: 1.4278, AUC: 0.8786, AP: 0.8412
Epoch: 002, Loss: 1.0992, AUC: 0.9199, AP: 0.8955
Epoch: 003, Loss: 1.0637, AUC: 0.9342, AP: 0.9095
Epoch: 004, Loss: 1.0383, AUC: 0.9385, AP: 0.9118
Epoch: 005, Loss: 1.0220, AUC: 0.9501, AP: 0.9288
Epoch: 006, Loss: 1.0135, AUC: 0.9517, AP: 0.9315
Epoch: 007, Loss: 1.0082, AUC: 0.9570, AP: 0.9387
Epoch: 008, Loss: 0.9961, AUC: 0.9563, AP: 0.9364
Epoch: 009, Loss: 0.9921, AUC: 0.9592, AP: 0.9428
Epoch: 010, Loss: 0.9840, AUC: 0.9590, AP: 0.9412
Epoch: 011, Loss: 0.9821, AUC: 0.9628, AP: 0.9464
Epoch: 012, Loss: 0.9779, AUC: 0.9668, AP: 0.9530
Epoch: 013, Loss: 0.9753, AUC: 0.9674, AP: 0.9520
Epoch: 014, Loss: 0.9693, AUC: 0.9681, AP: 0.9536
Epoch: 015, Loss: 0.9653, AUC: 0.9697, AP: 0.9561
Epoch: 016, Loss: 0.9635, AUC: 0.9700, AP: 0.9573
Epoch: 017, Loss: 0.9601, AUC: 0.9698, AP: 0.9560
Epoch: 018, Loss: 0.9591, AUC: 0.9696, AP: 0.9554
Epoch: 019, Loss: 0.9535, AUC: 0.9721, AP: 0.9588
Epoch: 020, Loss: 0.9548, AUC: 0.9739, AP: 0.9621
Epoch: 021, Loss: 0.9523, AUC: 0.9748, AP: 0.9633
Epoch: 022, Loss: 0.9519, AUC: 0.9755, AP: 0.9643
Epoch: 023, Loss: 0.9521, AUC: 0.9759, AP: 0.9653
Epoch: 024, Loss: 0.9479, AUC: 0.9744, AP: 0.9629
Epoch: 025, Loss: 0.9485, AUC: 0.9717, AP: 0.9567
