Epoch: 001, Loss: 1.4464, AUC: 0.9342, AP: 0.9158
Epoch: 002, Loss: 0.6515, AUC: 0.9553, AP: 0.9414
Epoch: 003, Loss: 0.6168, AUC: 0.9614, AP: 0.9498
Epoch: 004, Loss: 0.6033, AUC: 0.9644, AP: 0.9542
Epoch: 005, Loss: 0.5955, AUC: 0.9656, AP: 0.9554
Epoch: 006, Loss: 0.5899, AUC: 0.9677, AP: 0.9577
Epoch: 007, Loss: 0.5843, AUC: 0.9696, AP: 0.9600
Epoch: 008, Loss: 0.5808, AUC: 0.9701, AP: 0.9599
Epoch: 009, Loss: 0.5780, AUC: 0.9700, AP: 0.9589
Epoch: 010, Loss: 0.5754, AUC: 0.9696, AP: 0.9594
Epoch: 011, Loss: 0.5751, AUC: 0.9710, AP: 0.9606
Epoch: 012, Loss: 0.5722, AUC: 0.9698, AP: 0.9581
Epoch: 013, Loss: 0.5696, AUC: 0.9706, AP: 0.9594
Epoch: 014, Loss: 0.5663, AUC: 0.9720, AP: 0.9608
Epoch: 015, Loss: 0.5655, AUC: 0.9717, AP: 0.9613
Epoch: 016, Loss: 0.5641, AUC: 0.9725, AP: 0.9626
Epoch: 017, Loss: 0.5618, AUC: 0.9731, AP: 0.9636
Epoch: 018, Loss: 0.5592, AUC: 0.9728, AP: 0.9626
Epoch: 019, Loss: 0.5562, AUC: 0.9743, AP: 0.9645
Epoch: 020, Loss: 0.5536, AUC: 0.9751, AP: 0.9665
Epoch: 021, Loss: 0.5486, AUC: 0.9750, AP: 0.9661
Epoch: 022, Loss: 0.5472, AUC: 0.9753, AP: 0.9669
Epoch: 023, Loss: 0.5451, AUC: 0.9764, AP: 0.9686
Epoch: 024, Loss: 0.5437, AUC: 0.9765, AP: 0.9691
Epoch: 025, Loss: 0.5413, AUC: 0.9770, AP: 0.9699
