Epoch: 001, Loss: 1.5957, AUC: 0.8856, AP: 0.8633
Epoch: 002, Loss: 1.0977, AUC: 0.9234, AP: 0.9017
Epoch: 003, Loss: 1.0670, AUC: 0.9356, AP: 0.9168
Epoch: 004, Loss: 1.0473, AUC: 0.9376, AP: 0.9199
Epoch: 005, Loss: 1.0359, AUC: 0.9461, AP: 0.9297
Epoch: 006, Loss: 1.0297, AUC: 0.9523, AP: 0.9362
Epoch: 007, Loss: 1.0241, AUC: 0.9522, AP: 0.9361
Epoch: 008, Loss: 1.0160, AUC: 0.9565, AP: 0.9418
Epoch: 009, Loss: 1.0127, AUC: 0.9565, AP: 0.9422
Epoch: 010, Loss: 1.0114, AUC: 0.9570, AP: 0.9430
Epoch: 011, Loss: 1.0086, AUC: 0.9576, AP: 0.9423
Epoch: 012, Loss: 1.0061, AUC: 0.9587, AP: 0.9441
Epoch: 013, Loss: 1.0067, AUC: 0.9608, AP: 0.9469
Epoch: 014, Loss: 1.0032, AUC: 0.9617, AP: 0.9473
Epoch: 015, Loss: 1.0004, AUC: 0.9610, AP: 0.9460
Epoch: 016, Loss: 0.9969, AUC: 0.9609, AP: 0.9468
Epoch: 017, Loss: 0.9986, AUC: 0.9635, AP: 0.9492
Epoch: 018, Loss: 0.9966, AUC: 0.9640, AP: 0.9508
Epoch: 019, Loss: 0.9947, AUC: 0.9623, AP: 0.9480
Epoch: 020, Loss: 0.9946, AUC: 0.9639, AP: 0.9493
Epoch: 021, Loss: 0.9939, AUC: 0.9650, AP: 0.9513
Epoch: 022, Loss: 0.9909, AUC: 0.9655, AP: 0.9514
Epoch: 023, Loss: 0.9898, AUC: 0.9659, AP: 0.9528
Epoch: 024, Loss: 0.9895, AUC: 0.9669, AP: 0.9531
Epoch: 025, Loss: 0.9865, AUC: 0.9663, AP: 0.9532
