Epoch: 001, Loss: 1.1026, AUC: 0.9232, AP: 0.9040
Epoch: 002, Loss: 0.6599, AUC: 0.9515, AP: 0.9351
Epoch: 003, Loss: 0.6223, AUC: 0.9582, AP: 0.9417
Epoch: 004, Loss: 0.6013, AUC: 0.9618, AP: 0.9466
Epoch: 005, Loss: 0.5930, AUC: 0.9612, AP: 0.9449
Epoch: 006, Loss: 0.5861, AUC: 0.9647, AP: 0.9497
Epoch: 007, Loss: 0.5797, AUC: 0.9670, AP: 0.9541
Epoch: 008, Loss: 0.5720, AUC: 0.9665, AP: 0.9541
Epoch: 009, Loss: 0.5681, AUC: 0.9682, AP: 0.9546
Epoch: 010, Loss: 0.5642, AUC: 0.9709, AP: 0.9576
Epoch: 011, Loss: 0.5627, AUC: 0.9712, AP: 0.9596
Epoch: 012, Loss: 0.5594, AUC: 0.9698, AP: 0.9582
Epoch: 013, Loss: 0.5550, AUC: 0.9730, AP: 0.9609
Epoch: 014, Loss: 0.5519, AUC: 0.9747, AP: 0.9636
Epoch: 015, Loss: 0.5478, AUC: 0.9758, AP: 0.9657
Epoch: 016, Loss: 0.5471, AUC: 0.9765, AP: 0.9667
Epoch: 017, Loss: 0.5426, AUC: 0.9757, AP: 0.9653
Epoch: 018, Loss: 0.5425, AUC: 0.9751, AP: 0.9643
Epoch: 019, Loss: 0.5405, AUC: 0.9779, AP: 0.9685
Epoch: 020, Loss: 0.5377, AUC: 0.9784, AP: 0.9690
Epoch: 021, Loss: 0.5352, AUC: 0.9793, AP: 0.9703
Epoch: 022, Loss: 0.5332, AUC: 0.9790, AP: 0.9705
Epoch: 023, Loss: 0.5304, AUC: 0.9795, AP: 0.9712
Epoch: 024, Loss: 0.5293, AUC: 0.9798, AP: 0.9711
Epoch: 025, Loss: 0.5254, AUC: 0.9800, AP: 0.9717
