Epoch: 001, Loss: 0.7409, AUC: 0.9428, AP: 0.9262
Epoch: 002, Loss: 0.2166, AUC: 0.9565, AP: 0.9429
Epoch: 003, Loss: 0.1870, AUC: 0.9615, AP: 0.9495
Epoch: 004, Loss: 0.1735, AUC: 0.9639, AP: 0.9521
Epoch: 005, Loss: 0.1647, AUC: 0.9664, AP: 0.9561
Epoch: 006, Loss: 0.1570, AUC: 0.9680, AP: 0.9574
Epoch: 007, Loss: 0.1503, AUC: 0.9675, AP: 0.9568
Epoch: 008, Loss: 0.1467, AUC: 0.9683, AP: 0.9572
Epoch: 009, Loss: 0.1401, AUC: 0.9689, AP: 0.9585
Epoch: 010, Loss: 0.1374, AUC: 0.9689, AP: 0.9581
Epoch: 011, Loss: 0.1339, AUC: 0.9716, AP: 0.9620
Epoch: 012, Loss: 0.1276, AUC: 0.9712, AP: 0.9616
Epoch: 013, Loss: 0.1255, AUC: 0.9723, AP: 0.9628
Epoch: 014, Loss: 0.1227, AUC: 0.9721, AP: 0.9623
Epoch: 015, Loss: 0.1221, AUC: 0.9729, AP: 0.9631
Epoch: 016, Loss: 0.1189, AUC: 0.9730, AP: 0.9636
Epoch: 017, Loss: 0.1152, AUC: 0.9736, AP: 0.9639
Epoch: 018, Loss: 0.1155, AUC: 0.9725, AP: 0.9626
Epoch: 019, Loss: 0.1142, AUC: 0.9745, AP: 0.9658
Epoch: 020, Loss: 0.1133, AUC: 0.9755, AP: 0.9671
Epoch: 021, Loss: 0.1115, AUC: 0.9752, AP: 0.9666
Epoch: 022, Loss: 0.1093, AUC: 0.9734, AP: 0.9643
Epoch: 023, Loss: 0.1105, AUC: 0.9754, AP: 0.9673
Epoch: 024, Loss: 0.1084, AUC: 0.9760, AP: 0.9670
Epoch: 025, Loss: 0.1064, AUC: 0.9760, AP: 0.9677
