Epoch: 001, Loss: 1.3600, AUC: 0.8791, AP: 0.8492
Epoch: 002, Loss: 1.0135, AUC: 0.9346, AP: 0.9105
Epoch: 003, Loss: 0.9676, AUC: 0.9426, AP: 0.9208
Epoch: 004, Loss: 0.9491, AUC: 0.9516, AP: 0.9328
Epoch: 005, Loss: 0.9416, AUC: 0.9531, AP: 0.9338
Epoch: 006, Loss: 0.9296, AUC: 0.9522, AP: 0.9302
Epoch: 007, Loss: 0.9222, AUC: 0.9592, AP: 0.9402
Epoch: 008, Loss: 0.9138, AUC: 0.9625, AP: 0.9451
Epoch: 009, Loss: 0.9081, AUC: 0.9639, AP: 0.9477
Epoch: 010, Loss: 0.9076, AUC: 0.9622, AP: 0.9439
Epoch: 011, Loss: 0.9025, AUC: 0.9653, AP: 0.9488
Epoch: 012, Loss: 0.8998, AUC: 0.9671, AP: 0.9531
Epoch: 013, Loss: 0.8946, AUC: 0.9690, AP: 0.9545
Epoch: 014, Loss: 0.8937, AUC: 0.9657, AP: 0.9469
Epoch: 015, Loss: 0.8924, AUC: 0.9668, AP: 0.9498
Epoch: 016, Loss: 0.8909, AUC: 0.9660, AP: 0.9495
Epoch: 017, Loss: 0.8905, AUC: 0.9682, AP: 0.9536
Epoch: 018, Loss: 0.8858, AUC: 0.9719, AP: 0.9575
Epoch: 019, Loss: 0.8831, AUC: 0.9714, AP: 0.9583
Epoch: 020, Loss: 0.8812, AUC: 0.9717, AP: 0.9578
Epoch: 021, Loss: 0.8815, AUC: 0.9691, AP: 0.9548
Epoch: 022, Loss: 0.8785, AUC: 0.9675, AP: 0.9497
Epoch: 023, Loss: 0.8794, AUC: 0.9732, AP: 0.9600
Epoch: 024, Loss: 0.8804, AUC: 0.9734, AP: 0.9606
Epoch: 025, Loss: 0.8762, AUC: 0.9730, AP: 0.9607
