Epoch: 001, Loss: 0.6405, AUC: 0.9471, AP: 0.9349
Epoch: 002, Loss: 0.2368, AUC: 0.9612, AP: 0.9494
Epoch: 003, Loss: 0.1899, AUC: 0.9713, AP: 0.9609
Epoch: 004, Loss: 0.1715, AUC: 0.9742, AP: 0.9657
Epoch: 005, Loss: 0.1530, AUC: 0.9734, AP: 0.9633
Epoch: 006, Loss: 0.1410, AUC: 0.9782, AP: 0.9700
Epoch: 007, Loss: 0.1287, AUC: 0.9810, AP: 0.9734
Epoch: 008, Loss: 0.1208, AUC: 0.9815, AP: 0.9743
Epoch: 009, Loss: 0.1144, AUC: 0.9815, AP: 0.9737
Epoch: 010, Loss: 0.1092, AUC: 0.9821, AP: 0.9747
Epoch: 011, Loss: 0.1051, AUC: 0.9819, AP: 0.9740
Epoch: 012, Loss: 0.1039, AUC: 0.9825, AP: 0.9758
Epoch: 013, Loss: 0.0985, AUC: 0.9824, AP: 0.9749
Epoch: 014, Loss: 0.0955, AUC: 0.9815, AP: 0.9740
Epoch: 015, Loss: 0.0931, AUC: 0.9838, AP: 0.9776
Epoch: 016, Loss: 0.0906, AUC: 0.9835, AP: 0.9762
Epoch: 017, Loss: 0.0867, AUC: 0.9845, AP: 0.9787
Epoch: 018, Loss: 0.0869, AUC: 0.9841, AP: 0.9778
Epoch: 019, Loss: 0.0857, AUC: 0.9847, AP: 0.9788
Epoch: 020, Loss: 0.0835, AUC: 0.9847, AP: 0.9779
Epoch: 021, Loss: 0.0821, AUC: 0.9842, AP: 0.9771
Epoch: 022, Loss: 0.0819, AUC: 0.9852, AP: 0.9794
Epoch: 023, Loss: 0.0780, AUC: 0.9848, AP: 0.9783
Epoch: 024, Loss: 0.0777, AUC: 0.9863, AP: 0.9801
Epoch: 025, Loss: 0.0758, AUC: 0.9854, AP: 0.9784
